Entity,Code,Year,2024,2023,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,2004,2003,2002,2001,2000,1999,1998,1997,1996,1995,1994,1993,1992,1991,1990,1989,1988,1987,1986,1985,1984,1983,1982,1981,1980,1979,1978,1977,1976,1975,1974,1973,1972,1971,1970,1969,1968,1967,1966,1965,1964,1963,1962,1961,1960,1959,1958,1956,1954,1952,1957,1955,1953,1951,1950
Afghanistan,AFG,10,,14.769381,13.644755,12.373516,11.602042,14.291598,12.208233,14.885635,13.5044775,14.528257,13.693189,14.341306,12.653464,13.613797,15.047953,11.930344,14.460208,10.892644,16.289911,13.778983,11.211532,13.941077,14.800035,14.1356125,13.341929,13.703698,13.222072,13.319731,11.713735,12.306259,10.995455,10.443399,11.718885,11.064646,12.561978,13.092199,12.055641,10.69242,13.553599,11.859762,10.725829,11.712328,12.651061,10.941916,13.330265,14.740828,13.081613,14.329374,13.104739,11.800735,9.7762575,12.394965,11.955338,12.238729,13.250361,13.806296,11.880803,11.127692,11.396827,14.610363,9.69802,14.049559,11.009607,10.942542,12.345384,14.484923,12.156379,11.648644,10.837333,11.739837,11.126279,11.457245,10.900555,15.258009,12.782823
Afghanistan,AFG,11,,9.239879,7.2230234,5.950802,5.0301285,4.555516,6.6199384,7.528996,5.9243107,5.3695045,5.2637453,5.8497157,6.26645,6.874884,6.780495,6.0703077,6.071668,8.892959,6.7492275,5.5961204,8.790671,4.756754,7.1916785,7.775083,4.6623178,5.848692,8.0927105,4.981669,3.5901344,7.15412,9.455559,6.748129,7.3419204,5.837277,7.436076,6.0967317,8.242137,7.288712,5.9277096,6.34493,7.2891536,7.5029798,3.4597285,6.4432664,7.4017267,4.331424,4.2155185,7.225261,3.7339349,3.9692993,5.299082,6.8538303,7.2955003,7.6880965,6.762731,4.0950418,5.776139,6.4148197,3.2314534,7.0438623,5.205971,5.7547827,3.1436563,4.1742005,4.19801,4.0840364,3.324281,6.559843,4.868717,4.585979,3.9296143,8.06575,4.559748,6.7036963,3.6362908
Afghanistan,AFG,12,,4.1258283,1.2506284,2.9651167,-1.0244343,2.0109966,2.410578,1.4433815,4.358985,0.43031746,1.1070863,-0.19136171,-0.61882484,-1.1253939,1.2529279,0.388934,1.2482078,-0.6840033,-1.2981515,1.8536884,1.3689767,0.48846564,0.14847551,3.398049,1.5413477,1.8230137,5.559495,-0.26306328,0.9392232,-1.5674086,-0.21520217,1.8736085,1.897649,2.0563889,-0.020536201,1.8535639,3.1336157,3.5740294,-1.028479,0.16810714,-2.4456568,-0.31301436,-2.2224216,1.8751386,2.1984835,1.0389179,3.4935274,2.159731,-0.5104636,-0.27858558,-1.5290743,-0.8767686,-1.9570203,3.9369936,1.1981516,3.11311,-0.022628495,-0.62084883,1.1303722,-0.76997876,-3.5034869,-0.2485693,-0.8901568,-0.14056888,-0.52937406,-3.0238502,1.9450172,0.3206545,-0.4425883,-1.6662654,0.1758425,1.2456455,1.2270961,3.0031846,-3.3042018
Albania,ALB,1,4.9934797,5.506662,2.8874185,4.465313,3.5615315,1.1632955,4.8570805,0.09631031,3.8964238,3.2784314,6.312018,4.2291384,0.6639644,3.1649728,3.8076544,4.058258,3.490199,5.012204,0.45016158,2.330214,1.7832508,4.79804,1.3384161,5.653586,-1.2502768,3.2125072,4.740366,5.068273,4.037762,2.6733387,5.0707483,1.4626272,2.060696,2.2369757,2.3515832,2.1284177,5.899194,3.086806,3.6540978,2.1136415,4.1440167,2.9351969,3.7256496,0.19452652,1.0282784,1.4565173,2.4477549,3.71447,2.9557073,2.215644,3.1044848,2.674207,4.4032087,5.5477242,5.022206,2.249103,0.11233942,0.43050048,1.522541,2.5298288,0.89419764,0.35068607,4.5569115,2.764734,2.8959415,1.2201406,2.5737205,3.5501747,0.050803818,2.9722655,1.5841454,5.7865243,2.257048,3.7282856,0.6538939
Albania,ALB,2,8.114329,4.6146684,5.3496156,6.1100144,6.185476,5.2881603,5.040297,6.937747,8.979466,3.956735,7.6300783,5.2574906,1.6185622,4.7326603,4.6905627,3.1018512,4.509608,6.1052523,2.7842581,1.3101351,4.081824,-0.23741323,6.952642,4.953916,3.7151923,1.929934,5.892663,5.0524893,3.0396538,6.4553747,4.3770742,1.7105602,2.0828757,2.1591942,6.2609353,5.5204964,4.308426,5.2009254,4.044152,1.5922346,4.568788,1.8343099,2.8445704,3.1893148,4.070517,5.5912995,5.383527,7.727361,4.312531,2.9191365,5.435842,3.7061694,5.6224523,4.078682,4.398937,5.0622015,5.5590034,2.9616024,6.62155,-0.60490185,3.1046188,3.6318376,1.4561079,3.0419872,4.4746637,2.193292,5.5684295,-0.18193808,1.3320072,2.8195279,5.7310786,6.4480553,3.243792,5.6225123,4.652427
Albania,ALB,3,9.757372,8.639585,5.1218038,6.3224087,8.3723755,9.6334095,8.404386,9.906487,8.197217,7.267366,8.731011,8.149814,8.34524,7.3754177,7.133,6.232869,7.998102,8.408231,6.5481286,6.2528152,6.928771,5.992093,9.128698,10.454293,5.590379,6.9372816,4.959862,6.76397,3.970661,6.220074,9.056933,5.0317073,6.496711,8.949198,9.500339,9.51978,5.946589,2.468637,8.086947,7.008173,6.1116524,7.470355,6.0304856,8.701089,6.7493706,8.224958,7.3376274,9.19621,6.265952,8.245286,8.1031065,4.4821877,8.5974655,4.290332,6.7591295,7.0768304,6.3740883,7.1664586,5.433254,5.6984563,7.520149,4.5220475,5.821931,8.029076,7.006045,9.115379,4.5134954,3.6301885,7.3996205,5.7344427,6.9693913,6.0681643,4.730934,6.962654,7.33103
Albania,ALB,4,13.589048,9.973983,11.018636,9.7142515,11.188575,11.856009,15.058631,11.193517,13.874087,10.764943,10.995788,13.021563,11.377854,11.617043,11.973565,12.086838,11.0256195,12.051294,11.769567,10.292724,11.809405,9.525979,10.960807,9.9698715,12.567299,10.976984,11.644601,6.580362,10.183532,9.299104,11.038085,10.678851,10.707315,9.416345,10.801979,12.534589,10.748055,10.2584715,11.920603,11.489221,9.71594,11.857477,9.818952,11.135155,8.819261,9.221151,9.782209,10.640169,10.310152,10.965032,9.66264,8.939867,11.918324,11.296482,10.844478,10.171262,12.962024,10.02527,10.86397,8.634019,10.405696,10.305515,10.944043,12.839557,10.622677,10.764435,8.866497,9.793033,9.292628,12.960619,11.253138,8.573339,11.469969,10.874995,11.4890785
Albania,ALB,5,,15.4740925,16.999033,15.909967,16.066708,13.520344,17.57192,15.727329,14.770901,16.89284,14.566873,16.474674,15.251263,15.185526,15.448865,16.84644,15.784423,16.418137,15.682442,16.123604,13.377332,18.243925,15.839295,16.501873,16.863579,16.73356,15.235558,15.99094,16.201326,14.454049,16.454006,15.803499,15.120119,12.165079,15.234465,14.040694,16.039867,13.372931,16.56495,16.62676,15.250753,15.968088,15.655033,14.275672,13.005205,15.21056,13.978771,16.193554,15.265777,15.608507,13.600251,16.32792,15.173563,16.54692,13.142059,17.81835,18.125647,15.421393,13.930037,13.571063,14.438266,14.485151,15.631336,14.403373,14.949633,14.692776,16.583832,14.592872,13.607303,14.717632,13.569824,15.894482,14.438315,15.617578,15.958046
Albania,ALB,6,,19.908815,22.276308,20.617355,18.528973,21.438206,19.70007,21.51815,20.426245,19.509422,19.323296,19.29627,21.638567,19.67112,19.206022,18.907852,19.864185,20.939373,18.899643,18.68623,19.245804,22.284073,20.497982,18.754251,20.391571,20.22236,20.213446,20.51686,20.099983,18.98549,19.160618,19.838654,17.943607,19.183407,18.79682,16.92476,18.568098,18.606709,18.694044,18.562021,18.065552,17.612057,20.366669,20.097569,17.91786,19.709427,18.756369,18.577894,18.065731,18.33744,18.175547,19.030708,20.243576,18.828903,18.970285,17.92169,18.79993,17.328714,18.288807,18.288116,19.414759,18.84359,18.509644,19.08761,19.21741,17.619896,18.789444,17.73841,20.366743,20.441023,20.950497,19.095348,19.325485,19.520754,20.417284
Albania,ALB,7,,24.521294,23.876532,23.942282,22.632376,22.397915,22.090136,23.784313,22.826487,24.469404,20.876036,22.125763,24.598791,21.839453,21.91956,22.256067,22.171143,23.796377,21.848818,21.839724,21.909576,23.214575,22.261366,22.22359,21.8281,22.027483,22.80587,21.378187,21.449867,22.431856,22.724342,21.253405,20.731524,20.786396,22.021202,20.909267,24.430933,23.186306,20.572893,22.140095,20.860859,21.773891,21.406143,20.299625,20.758451,20.66194,20.946423,21.94422,20.087948,20.822231,21.103914,21.416035,20.580812,20.392225,21.058044,19.830244,21.148924,21.26318,19.999496,21.507479,20.367136,22.094494,22.0833,21.298351,20.555132,20.83714,21.90231,21.910765,21.436626,23.361816,21.990343,21.186659,23.216791,21.872087,24.995611
